Key,Username,Version,List,Human,Lev0,Lev1,Lev2,Lev3,Lev4,Lev5
BUNKBED,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
CAFETERIA,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
CELL,A25ZFH3PBOTIIW,D,3,1,1,1,1,1,1,1
CHAIN,A25ZFH3PBOTIIW,D,3,1,1,1,1,1,1,1
CHAINLINK,A25ZFH3PBOTIIW,D,3,1,1,1,1,1,1,1
CIGARETTE,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
DETECTIVE,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
FIGHTS,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
FINGERPRINTS,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
GUARD,A25ZFH3PBOTIIW,D,3,1,0,0,0,0,0,0
INMATE,A25ZFH3PBOTIIW,D,3,1,0,0,0,0,0,0
NEEDLE,A25ZFH3PBOTIIW,D,3,1,1,1,1,1,1,1
OFFICER,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
PISTOL,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
SHACKLE,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
TATTOO,A25ZFH3PBOTIIW,D,3,1,1,1,1,1,1,1
TOWER,A25ZFH3PBOTIIW,D,3,0,0,0,0,0,0,0
WEIGHTS,A25ZFH3PBOTIIW,D,3,1,1,1,1,1,1,1
BICYCLE,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
BOTTLE,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
DREIDEL,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
GEAR,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
GYROSCOPE,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
HURRICANE,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
ORB,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
PINWHEEL,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
PROPELLER,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
RECORD,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
ROTISSERIE,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
ROULETTE,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
SATELLITE,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
SPHERE,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
SPIRAL,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
SPOOL,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
TOP,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
TORNADO,A26FQ2XNQB,E,2,0,0,0,0,0,0,0
WINDMILL,A26FQ2XNQB,E,2,1,1,1,1,1,1,1
YO-YO,A26FQ2XNQB,E,2,1,0,0,0,0,0,0
BARN,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
BASEBALL BAT,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
BENCH,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
BOOMERANG,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
CABINET,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
CHAIR,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
CLOGS,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
DESK,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
DOCK,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
DOOR,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
GAZEBO,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
HOUSE,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
PENCIL,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
ROCKING HORSE,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
RULER,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
SHELF,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
SHIP,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
SLED,A26FQ2XNQB,E,6,1,1,1,1,1,1,1
STAIRS,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
TABLE,A26FQ2XNQB,E,6,0,0,0,0,0,0,0
BICYCLE,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
BOTTLE,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
DREIDEL,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
GEAR,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
GYROSCOPE,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
HURRICANE,A26L91YL0GDGD8,C,2,1,1,1,1,1,1,1
ORB,A26L91YL0GDGD8,C,2,1,1,1,1,1,1,1
PINWHEEL,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
PROPELLER,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
RECORD,A26L91YL0GDGD8,C,2,1,1,1,1,1,1,1
ROTISSERIE,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
ROULETTE,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
SATELLITE,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
SPHERE,A26L91YL0GDGD8,C,2,1,1,1,1,1,1,1
SPIRAL,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
SPOOL,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
TOP,A26L91YL0GDGD8,C,2,1,1,1,1,1,1,1
TORNADO,A26L91YL0GDGD8,C,2,1,1,1,1,1,1,1
WINDMILL,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
YO-YO,A26L91YL0GDGD8,C,2,0,0,0,0,0,0,0
BARN,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
BASEBALL BAT,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
BENCH,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
BOOMERANG,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
CABINET,A26L91YL0GDGD8,C,6,1,0,0,0,0,0,0
CHAIR,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
CLOGS,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
DESK,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
DOCK,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
DOOR,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
GAZEBO,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
HOUSE,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
PENCIL,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
ROCKING HORSE,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
RULER,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
SHELF,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
SHIP,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
SLED,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
STAIRS,A26L91YL0GDGD8,C,6,1,1,1,1,1,1,1
TABLE,A26L91YL0GDGD8,C,6,0,0,0,0,0,0,0
BICYCLE,A28RX70QZ9,A,2,1,1,1,1,1,1,1
BOTTLE,A28RX70QZ9,A,2,1,1,1,1,1,1,1
DREIDEL,A28RX70QZ9,A,2,1,1,1,1,1,1,1
GEAR,A28RX70QZ9,A,2,1,1,1,1,1,1,1
GYROSCOPE,A28RX70QZ9,A,2,0,0,0,0,0,0,0
HURRICANE,A28RX70QZ9,A,2,1,1,1,1,1,1,1
ORB,A28RX70QZ9,A,2,1,1,1,1,1,1,1
PINWHEEL,A28RX70QZ9,A,2,0,0,0,0,1,1,1
PROPELLER,A28RX70QZ9,A,2,0,0,0,0,0,0,0
RECORD,A28RX70QZ9,A,2,0,0,0,0,0,0,0
ROTISSERIE,A28RX70QZ9,A,2,1,1,1,1,1,1,1
ROULETTE,A28RX70QZ9,A,2,1,1,1,1,1,1,1
SATELLITE,A28RX70QZ9,A,2,0,0,0,0,0,0,0
SPHERE,A28RX70QZ9,A,2,1,1,1,1,1,1,1
SPIRAL,A28RX70QZ9,A,2,0,0,0,0,0,0,0
SPOOL,A28RX70QZ9,A,2,0,0,0,0,0,0,0
TOP,A28RX70QZ9,A,2,0,0,0,0,0,0,0
TORNADO,A28RX70QZ9,A,2,1,1,1,1,1,1,1
WINDMILL,A28RX70QZ9,A,2,0,0,0,0,0,0,0
YO-YO,A28RX70QZ9,A,2,0,0,0,0,0,0,0
BARN,A28RX70QZ9,A,6,0,0,0,0,0,0,0
BASEBALL BAT,A28RX70QZ9,A,6,0,0,0,0,0,0,0
BENCH,A28RX70QZ9,A,6,0,0,0,0,0,0,0
BOOMERANG,A28RX70QZ9,A,6,1,1,1,1,1,1,1
CABINET,A28RX70QZ9,A,6,0,0,0,0,0,0,0
CHAIR,A28RX70QZ9,A,6,1,1,1,1,1,1,1
CLOGS,A28RX70QZ9,A,6,0,0,0,0,0,0,0
DESK,A28RX70QZ9,A,6,1,1,1,1,1,1,1
DOCK,A28RX70QZ9,A,6,0,0,0,0,0,0,0
DOOR,A28RX70QZ9,A,6,0,0,0,0,0,0,0
GAZEBO,A28RX70QZ9,A,6,1,1,1,1,1,1,1
HOUSE,A28RX70QZ9,A,6,1,1,1,1,1,1,1
PENCIL,A28RX70QZ9,A,6,1,1,1,1,1,1,1
ROCKING HORSE,A28RX70QZ9,A,6,1,1,1,1,1,1,1
RULER,A28RX70QZ9,A,6,1,1,1,1,1,1,1
SHELF,A28RX70QZ9,A,6,0,0,0,0,0,0,0
SHIP,A28RX70QZ9,A,6,0,0,0,0,0,0,0
SLED,A28RX70QZ9,A,6,1,1,1,1,1,1,1
STAIRS,A28RX70QZ9,A,6,1,1,1,1,1,1,1
TABLE,A28RX70QZ9,A,6,1,1,1,1,1,1,1
BICYCLE,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
BOTTLE,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
DREIDEL,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
GEAR,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
GYROSCOPE,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
HURRICANE,A2B7SPYBPF7H8I,A,2,1,1,1,1,1,1,1
ORB,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
PINWHEEL,A2B7SPYBPF7H8I,A,2,1,1,1,1,1,1,1
PROPELLER,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
RECORD,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
ROTISSERIE,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
ROULETTE,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
SATELLITE,A2B7SPYBPF7H8I,A,2,1,1,1,1,1,1,1
SPHERE,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
SPIRAL,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
SPOOL,A2B7SPYBPF7H8I,A,2,1,1,1,1,1,1,1
TOP,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
TORNADO,A2B7SPYBPF7H8I,A,2,1,1,1,1,1,1,1
WINDMILL,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
YO-YO,A2B7SPYBPF7H8I,A,2,0,0,0,0,0,0,0
BARN,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
BASEBALL BAT,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
BENCH,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
BOOMERANG,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
CABINET,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
CHAIR,A2B7SPYBPF7H8I,A,6,1,1,1,1,1,1,1
CLOGS,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
DESK,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
DOCK,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
DOOR,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
GAZEBO,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
HOUSE,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
PENCIL,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
ROCKING HORSE,A2B7SPYBPF7H8I,A,6,1,1,1,1,1,1,1
RULER,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
SHELF,A2B7SPYBPF7H8I,A,6,1,1,1,1,1,1,1
SHIP,A2B7SPYBPF7H8I,A,6,1,1,1,1,1,1,1
SLED,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
STAIRS,A2B7SPYBPF7H8I,A,6,0,0,0,0,0,0,0
TABLE,A2B7SPYBPF7H8I,A,6,1,1,1,1,1,1,1
BRUSH,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
CANDLE,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
COMB,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
CURLING IRON,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
DEODORANT,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
FAUCET,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
HAIR DRYER,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
LOOFAH,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
LOTION,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
MAT,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
MEDICINE,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
MOUTHWASH,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
PLUNGER,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
SCALE,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
SHAMPOO,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
SHAVER,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
SOAP,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
TILE,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
TWEEZERS,A2BI6LJSH72Z8F,D,2,0,0,0,0,0,0,0
VANITY,A2BI6LJSH72Z8F,D,2,1,1,1,1,1,1,1
ALARM,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
BARS,A2BI6LJSH72Z8F,D,3,0,0,0,0,0,0,0
BUNKBED,A2BI6LJSH72Z8F,D,3,0,0,0,0,0,0,0
CAFETERIA,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
CELL,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
CHAIN,A2BI6LJSH72Z8F,D,3,1,0,0,0,0,0,0
CHAINLINK,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
CIGARETTE,A2BI6LJSH72Z8F,D,3,0,0,0,0,0,0,0
DETECTIVE,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
FIGHTS,A2BI6LJSH72Z8F,D,3,0,0,0,0,0,0,0
FINGERPRINTS,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
GUARD,A2BI6LJSH72Z8F,D,3,1,0,0,0,0,0,0
INMATE,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
NEEDLE,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
OFFICER,A2BI6LJSH72Z8F,D,3,0,0,0,0,0,0,0
PISTOL,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
SHACKLE,A2BI6LJSH72Z8F,D,3,0,0,0,0,0,0,0
TATTOO,A2BI6LJSH72Z8F,D,3,0,0,0,0,0,0,0
TOWER,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
WEIGHTS,A2BI6LJSH72Z8F,D,3,1,1,1,1,1,1,1
BRUSH,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
CANDLE,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
COMB,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
CURLING IRON,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
DEODORANT,A2C39KTRMOM1XZ,B,2,1,0,0,0,0,0,0
FAUCET,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
HAIR DRYER,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,1,1
LOOFAH,A2C39KTRMOM1XZ,B,2,1,1,1,1,1,1,1
LOTION,A2C39KTRMOM1XZ,B,2,1,1,1,1,1,1,1
MAT,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
MEDICINE,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
MOUTHWASH,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
PLUNGER,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
SCALE,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
SHAMPOO,A2C39KTRMOM1XZ,B,2,1,1,1,1,1,1,1
SHAVER,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
SOAP,A2C39KTRMOM1XZ,B,2,1,1,1,1,1,1,1
TILE,A2C39KTRMOM1XZ,B,2,1,1,1,1,1,1,1
TWEEZERS,A2C39KTRMOM1XZ,B,2,0,0,0,0,0,0,0
VANITY,A2C39KTRMOM1XZ,B,2,1,1,1,1,1,1,1
ALARM,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
BARS,A2C39KTRMOM1XZ,B,3,1,0,1,1,1,1,1
BUNKBED,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
CAFETERIA,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
CELL,A2C39KTRMOM1XZ,B,3,1,1,1,1,1,1,1
CHAIN,A2C39KTRMOM1XZ,B,3,1,1,1,1,1,1,1
CHAINLINK,A2C39KTRMOM1XZ,B,3,0,1,1,1,1,1,1
CIGARETTE,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
DETECTIVE,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
FIGHTS,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
FINGERPRINTS,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
GUARD,A2C39KTRMOM1XZ,B,3,1,0,0,0,0,0,0
INMATE,A2C39KTRMOM1XZ,B,3,1,1,1,1,1,1,1
NEEDLE,A2C39KTRMOM1XZ,B,3,1,0,0,0,1,1,1
OFFICER,A2C39KTRMOM1XZ,B,3,1,1,1,1,1,1,1
PISTOL,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
SHACKLE,A2C39KTRMOM1XZ,B,3,1,1,1,1,1,1,1
TATTOO,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
TOWER,A2C39KTRMOM1XZ,B,3,0,0,0,0,0,0,0
WEIGHTS,A2C39KTRMOM1XZ,B,3,1,0,1,1,1,1,1
BRUSH,A2EOOF9D13,D,2,0,0,0,0,0,0,0
CANDLE,A2EOOF9D13,D,2,0,0,0,0,0,0,0
COMB,A2EOOF9D13,D,2,0,0,0,0,0,0,0
CURLING IRON,A2EOOF9D13,D,2,1,1,1,1,1,1,1
DEODORANT,A2EOOF9D13,D,2,1,1,1,1,1,1,1
FAUCET,A2EOOF9D13,D,2,0,0,0,0,0,0,0
HAIR DRYER,A2EOOF9D13,D,2,1,1,1,1,1,1,1
LOOFAH,A2EOOF9D13,D,2,1,1,1,1,1,1,1
LOTION,A2EOOF9D13,D,2,1,1,1,1,1,1,1
MAT,A2EOOF9D13,D,2,1,1,1,1,1,1,1
MEDICINE,A2EOOF9D13,D,2,1,1,1,1,1,1,1
MOUTHWASH,A2EOOF9D13,D,2,1,1,1,1,1,1,1
PLUNGER,A2EOOF9D13,D,2,0,0,0,0,0,0,0
SCALE,A2EOOF9D13,D,2,1,1,1,1,1,1,1
SHAMPOO,A2EOOF9D13,D,2,1,1,1,1,1,1,1
SHAVER,A2EOOF9D13,D,2,0,0,0,0,0,0,0
SOAP,A2EOOF9D13,D,2,1,1,1,1,1,1,1
TILE,A2EOOF9D13,D,2,0,0,0,0,0,0,0
TWEEZERS,A2EOOF9D13,D,2,0,0,0,0,0,0,0
VANITY,A2EOOF9D13,D,2,0,0,0,0,0,0,0
ALARM,A2EOOF9D13,D,3,0,0,0,0,0,0,0
BARS,A2EOOF9D13,D,3,0,0,0,0,0,0,0
BUNKBED,A2EOOF9D13,D,3,0,0,0,0,0,0,0
CAFETERIA,A2EOOF9D13,D,3,0,0,0,0,0,0,0
CELL,A2EOOF9D13,D,3,1,1,1,1,1,1,1
CHAIN,A2EOOF9D13,D,3,1,1,1,1,1,1,1
CHAINLINK,A2EOOF9D13,D,3,1,1,1,1,1,1,1
CIGARETTE,A2EOOF9D13,D,3,1,1,1,1,1,1,1
DETECTIVE,A2EOOF9D13,D,3,1,1,1,1,1,1,1
FIGHTS,A2EOOF9D13,D,3,0,0,0,0,0,0,0
FINGERPRINTS,A2EOOF9D13,D,3,1,1,1,1,1,1,1
GUARD,A2EOOF9D13,D,3,1,1,1,1,1,1,1
INMATE,A2EOOF9D13,D,3,1,1,1,1,1,1,1
NEEDLE,A2EOOF9D13,D,3,1,1,1,1,1,1,1
OFFICER,A2EOOF9D13,D,3,1,1,1,1,1,1,1
PISTOL,A2EOOF9D13,D,3,1,1,1,1,1,1,1
SHACKLE,A2EOOF9D13,D,3,0,0,0,0,0,0,0
TATTOO,A2EOOF9D13,D,3,1,1,1,1,1,1,1
TOWER,A2EOOF9D13,D,3,1,1,1,1,1,1,1
WEIGHTS,A2EOOF9D13,D,3,1,1,1,1,1,1,1
BRUSH,A2FSO42T7M,F,2,1,1,1,1,1,1,1
CANDLE,A2FSO42T7M,F,2,1,1,1,1,1,1,1
COMB,A2FSO42T7M,F,2,1,1,1,1,1,1,1
CURLING IRON,A2FSO42T7M,F,2,0,0,0,0,1,1,1
DEODORANT,A2FSO42T7M,F,2,1,0,0,0,0,0,0
FAUCET,A2FSO42T7M,F,2,1,1,1,1,1,1,1
HAIR DRYER,A2FSO42T7M,F,2,1,1,1,1,1,1,1
LOOFAH,A2FSO42T7M,F,2,1,1,1,1,1,1,1
LOTION,A2FSO42T7M,F,2,1,1,1,1,1,1,1
MAT,A2FSO42T7M,F,2,1,1,1,1,1,1,1
MEDICINE,A2FSO42T7M,F,2,1,1,1,1,1,1,1
MOUTHWASH,A2FSO42T7M,F,2,1,1,1,1,1,1,1
PLUNGER,A2FSO42T7M,F,2,1,1,1,1,1,1,1
SCALE,A2FSO42T7M,F,2,1,1,1,1,1,1,1
SHAMPOO,A2FSO42T7M,F,2,1,1,1,1,1,1,1
SHAVER,A2FSO42T7M,F,2,1,1,1,1,1,1,1
SOAP,A2FSO42T7M,F,2,1,1,1,1,1,1,1
TILE,A2FSO42T7M,F,2,1,1,1,1,1,1,1
TWEEZERS,A2FSO42T7M,F,2,1,1,1,1,1,1,1
VANITY,A2FSO42T7M,F,2,1,1,1,1,1,1,1
ALARM,A2FSO42T7M,F,3,1,1,1,1,1,1,1
BARS,A2FSO42T7M,F,3,1,1,1,1,1,1,1
BUNKBED,A2FSO42T7M,F,3,0,0,0,0,0,0,0
CAFETERIA,A2FSO42T7M,F,3,0,0,0,0,1,1,1
CELL,A2FSO42T7M,F,3,0,0,0,0,1,1,1
CHAIN,A2FSO42T7M,F,3,1,1,1,1,1,1,1
CHAINLINK,A2FSO42T7M,F,3,1,1,1,1,1,1,1
CIGARETTE,A2FSO42T7M,F,3,1,1,1,1,1,1,1
DETECTIVE,A2FSO42T7M,F,3,1,1,1,1,1,1,1
FIGHTS,A2FSO42T7M,F,3,0,0,0,0,0,0,0
FINGERPRINTS,A2FSO42T7M,F,3,1,1,1,1,1,1,1
GUARD,A2FSO42T7M,F,3,1,1,1,1,1,1,1
INMATE,A2FSO42T7M,F,3,1,1,1,1,1,1,1
NEEDLE,A2FSO42T7M,F,3,1,1,1,1,1,1,1
OFFICER,A2FSO42T7M,F,3,1,1,1,1,1,1,1
PISTOL,A2FSO42T7M,F,3,1,1,1,1,1,1,1
SHACKLE,A2FSO42T7M,F,3,1,1,1,1,1,1,1
TATTOO,A2FSO42T7M,F,3,1,1,1,1,1,1,1
TOWER,A2FSO42T7M,F,3,1,1,1,1,1,1,1
WEIGHTS,A2FSO42T7M,F,3,1,1,1,1,1,1,1
BRUSH,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
CANDLE,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
COMB,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
CURLING IRON,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
DEODORANT,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
FAUCET,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
HAIR DRYER,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
LOOFAH,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
LOTION,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
MAT,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
MEDICINE,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
MOUTHWASH,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
PLUNGER,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
SCALE,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
SHAMPOO,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
SHAVER,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
SOAP,A2HHQFXZDKMGAN,B,2,1,1,1,1,1,1,1
TILE,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
TWEEZERS,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
VANITY,A2HHQFXZDKMGAN,B,2,0,0,0,0,0,0,0
ALARM,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
BARS,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
BUNKBED,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
CAFETERIA,A2HHQFXZDKMGAN,B,3,1,1,1,1,1,1,1
CELL,A2HHQFXZDKMGAN,B,3,1,1,1,1,1,1,1
CHAIN,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
CHAINLINK,A2HHQFXZDKMGAN,B,3,1,1,1,1,1,1,1
CIGARETTE,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
DETECTIVE,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
FIGHTS,A2HHQFXZDKMGAN,B,3,1,1,1,1,1,1,1
FINGERPRINTS,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
GUARD,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
INMATE,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
NEEDLE,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
OFFICER,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
PISTOL,A2HHQFXZDKMGAN,B,3,1,1,1,1,1,1,1
SHACKLE,A2HHQFXZDKMGAN,B,3,0,0,0,0,0,0,0
TATTOO,A2HHQFXZDKMGAN,B,3,1,1,1,1,1,1,1
