Key,Username,Version,List,list_type,Human,Lev0,Lev1,Lev2,Lev3,Lev4,Lev5
KEG,A30V1UH00M,A,3,Unrel,0,0,0,0,0,0,0
LANTERN,A30V1UH00M,A,3,Unrel,0,0,0,0,0,0,0
MANUAL,A30V1UH00M,A,3,Unrel,1,1,1,1,1,1,1
METEOR,A30V1UH00M,A,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A30V1UH00M,A,3,Unrel,0,0,0,0,0,0,0
WAX,A30V1UH00M,A,3,Unrel,1,1,1,1,1,1,1
WHALE,A30V1UH00M,A,3,Unrel,1,1,1,1,1,1,1
ACORN,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
ANGEL,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
BLOSSOM,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
CANE,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
CANOE,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
CANON,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
CREST,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
DENTIST,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
FARM,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
FUNK,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
INFANT,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
KEROSENE,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
MATH,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
NUGGET,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
OUTLAW,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
PINT,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
QUICHE,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
SOLAR,A30V1UH00M,A,4,Unrel,1,1,1,1,1,1,1
VALVE,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
VAPOR,A30V1UH00M,A,4,Unrel,0,0,0,0,0,0,0
AVENUE,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
BLAZE,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
CANYON,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
CELLOPHANE,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
CEREAL,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
DETOUR,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
DWARF,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
FLURRY,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
FOSSIL,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
GIN,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
GONG,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
JAR,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
JOKE,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
KISS,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
LANCE,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
MARSH,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
WINCH,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
WINNER,A32JHON6BQQK90,B,1,Unrel,1,1,1,1,1,1,1
WORKSHOP,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
WRAP,A32JHON6BQQK90,B,1,Unrel,0,0,0,0,0,0,0
ANVIL,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
BLISTER,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
BOULDER,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
BROTH,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
CLASS,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
DAY,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
DOWEL,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
FOUL,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
IRON,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
JACKPOT,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
JAZZ,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
KNOCK,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
LADDER,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
LANDMARK,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
LASER,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
MASCOT,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
MAUVE,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
WIZARD,A32JHON6BQQK90,B,6,Unrel,1,1,1,1,1,1,1
ZONE,A32JHON6BQQK90,B,6,Unrel,0,0,0,0,0,0,0
ACRE,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
BISHOP,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
CANDY,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
DEBT,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
DESERT,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
EMPRESS,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
EPISODE,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
HARVEST,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
HELMET,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
HERMIT,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
INDEX,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
JAM,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
KEG,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
LANTERN,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
MANUAL,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
METEOR,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
WAX,A32YYM8WVI,C,3,Unrel,1,1,1,1,1,1,1
WHALE,A32YYM8WVI,C,3,Unrel,0,0,0,0,0,0,0
ACORN,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
ANGEL,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
BLOSSOM,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
CANE,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
CANOE,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
CANON,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
CREST,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
DENTIST,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
FARM,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
FUNK,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
INFANT,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
KEROSENE,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
MATH,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
NUGGET,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
OUTLAW,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
PINT,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
QUICHE,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
SOLAR,A32YYM8WVI,C,4,Unrel,1,1,1,1,1,1,1
VALVE,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
VAPOR,A32YYM8WVI,C,4,Unrel,0,0,0,0,0,0,0
ACRE,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
BISHOP,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
CANDY,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
DEBT,A341XKSRZ58FJK,C,3,Unrel,1,1,1,1,1,1,1
DESERT,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A341XKSRZ58FJK,C,3,Unrel,1,1,1,1,1,1,1
EPISODE,A341XKSRZ58FJK,C,3,Unrel,1,1,1,1,1,1,1
HARVEST,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
HELMET,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
HERMIT,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
INDEX,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
JAM,A341XKSRZ58FJK,C,3,Unrel,1,1,1,1,1,1,1
KEG,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
LANTERN,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
MANUAL,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
METEOR,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
WAX,A341XKSRZ58FJK,C,3,Unrel,1,1,1,1,1,1,1
WHALE,A341XKSRZ58FJK,C,3,Unrel,0,0,0,0,0,0,0
ACORN,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
ANGEL,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
CANE,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
CANOE,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
CANON,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
CREST,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
DENTIST,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
FARM,A341XKSRZ58FJK,C,4,Unrel,1,1,1,1,1,1,1
FUNK,A341XKSRZ58FJK,C,4,Unrel,1,1,1,1,1,1,1
INFANT,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
KEROSENE,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
MATH,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
NUGGET,A341XKSRZ58FJK,C,4,Unrel,1,1,1,1,1,1,1
OUTLAW,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
PINT,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
QUICHE,A341XKSRZ58FJK,C,4,Unrel,0,0,0,0,0,0,0
SOLAR,A341XKSRZ58FJK,C,4,Unrel,1,1,1,1,1,1,1
VALVE,A341XKSRZ58FJK,C,4,Unrel,1,1,1,1,1,1,1
VAPOR,A341XKSRZ58FJK,C,4,Unrel,1,1,1,1,1,1,1
AVENUE,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
BLAZE,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
CANYON,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
CELLOPHANE,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
CEREAL,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
DETOUR,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
DWARF,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
FLURRY,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
FOSSIL,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
GIN,A3696JXTRKL2FI,D,1,Unrel,1,0,0,0,1,1,1
GONG,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
JAR,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
JOKE,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
KISS,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
LANCE,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
MARSH,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
WINCH,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
WINNER,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
WORKSHOP,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
WRAP,A3696JXTRKL2FI,D,1,Unrel,0,0,0,0,0,0,0
ANVIL,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
BLISTER,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
BOULDER,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
BROTH,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
CLASS,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
DAY,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
DOWEL,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
FOUL,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
IRON,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
JACKPOT,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
JAZZ,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
KNOCK,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
LADDER,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
LANDMARK,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
LASER,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
MASCOT,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
MAUVE,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
WIZARD,A3696JXTRKL2FI,D,6,Unrel,1,1,1,1,1,1,1
ZONE,A3696JXTRKL2FI,D,6,Unrel,0,0,0,0,0,0,0
AVENUE,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
BLAZE,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
CANYON,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
CELLOPHANE,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
CEREAL,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
DETOUR,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
DWARF,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
FLURRY,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
FOSSIL,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
GIN,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
GONG,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
JAR,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
JOKE,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
KISS,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
LANCE,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
MARSH,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
WINCH,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
WINNER,A36O6HV8LCXJR,D,1,Unrel,1,1,1,1,1,1,1
WORKSHOP,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
WRAP,A36O6HV8LCXJR,D,1,Unrel,0,0,0,0,0,0,0
ANVIL,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
BLISTER,A36O6HV8LCXJR,D,6,Unrel,1,1,1,1,1,1,1
BOULDER,A36O6HV8LCXJR,D,6,Unrel,1,1,1,1,1,1,1
BROTH,A36O6HV8LCXJR,D,6,Unrel,1,1,1,1,1,1,1
CLASS,A36O6HV8LCXJR,D,6,Unrel,1,1,1,1,1,1,1
DAY,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
DOWEL,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
FOUL,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
IRON,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
JACKPOT,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
JAZZ,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
KNOCK,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
LADDER,A36O6HV8LCXJR,D,6,Unrel,1,1,1,1,1,1,1
LANDMARK,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
LASER,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
MASCOT,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
MAUVE,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,A36O6HV8LCXJR,D,6,Unrel,0,0,0,0,0,0,0
WIZARD,A36O6HV8LCXJR,D,6,Unrel,1,1,1,1,1,1,1
ZONE,A36O6HV8LCXJR,D,6,Unrel,1,1,1,1,1,1,1
ACRE,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
BISHOP,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
CANDY,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
DEBT,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
DESERT,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
EPISODE,A37DO9Z1XZ,E,3,Unrel,1,1,1,1,1,1,1
HARVEST,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
HELMET,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
HERMIT,A37DO9Z1XZ,E,3,Unrel,1,1,1,1,1,1,1
INDEX,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
JAM,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
KEG,A37DO9Z1XZ,E,3,Unrel,1,1,1,1,1,1,1
LANTERN,A37DO9Z1XZ,E,3,Unrel,1,1,1,1,1,1,1
MANUAL,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
METEOR,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
WAX,A37DO9Z1XZ,E,3,Unrel,0,0,0,0,0,0,0
WHALE,A37DO9Z1XZ,E,3,Unrel,1,1,1,1,1,1,1
ACORN,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
ANGEL,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
CANE,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
CANOE,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
CANON,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
CREST,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
DENTIST,A37DO9Z1XZ,E,4,Unrel,1,1,1,1,1,1,1
FARM,A37DO9Z1XZ,E,4,Unrel,1,1,1,1,1,1,1
FUNK,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
INFANT,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
KEROSENE,A37DO9Z1XZ,E,4,Unrel,1,1,1,1,1,1,1
MATH,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
NUGGET,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
PINT,A37DO9Z1XZ,E,4,Unrel,1,1,1,1,1,1,1
QUICHE,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
SOLAR,A37DO9Z1XZ,E,4,Unrel,0,0,0,0,0,0,0
VALVE,A37DO9Z1XZ,E,4,Unrel,1,1,1,1,1,1,1
VAPOR,A37DO9Z1XZ,E,4,Unrel,1,1,1,1,1,1,1
ACRE,A38TRCGRVHE205,E,3,Unrel,1,1,1,1,1,1,1
BISHOP,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
CANDY,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A38TRCGRVHE205,E,3,Unrel,1,0,0,0,0,0,0
DEBT,A38TRCGRVHE205,E,3,Unrel,1,1,1,1,1,1,1
DESERT,A38TRCGRVHE205,E,3,Unrel,1,1,1,1,1,1,1
EMPRESS,A38TRCGRVHE205,E,3,Unrel,1,1,1,1,1,1,1
EPISODE,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
HARVEST,A38TRCGRVHE205,E,3,Unrel,1,1,1,1,1,1,1
HELMET,A38TRCGRVHE205,E,3,Unrel,1,1,1,1,1,1,1
HERMIT,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
INDEX,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
JAM,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
KEG,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
LANTERN,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
MANUAL,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
METEOR,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
WAX,A38TRCGRVHE205,E,3,Unrel,0,0,0,0,0,0,0
WHALE,A38TRCGRVHE205,E,3,Unrel,1,1,1,1,1,1,1
ACORN,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
ANGEL,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
CANE,A38TRCGRVHE205,E,4,Unrel,1,1,1,1,1,1,1
CANOE,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
CANON,A38TRCGRVHE205,E,4,Unrel,1,1,1,1,1,1,1
CREST,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
DENTIST,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
FARM,A38TRCGRVHE205,E,4,Unrel,1,1,1,1,1,1,1
FUNK,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
INFANT,A38TRCGRVHE205,E,4,Unrel,1,1,1,1,1,1,1
KEROSENE,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
MATH,A38TRCGRVHE205,E,4,Unrel,1,1,1,1,1,1,1
NUGGET,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
PINT,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
QUICHE,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
SOLAR,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
VALVE,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
VAPOR,A38TRCGRVHE205,E,4,Unrel,0,0,0,0,0,0,0
ACRE,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
BISHOP,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
CANDY,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
DEBT,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
DESERT,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
EPISODE,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
HARVEST,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
HELMET,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
HERMIT,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
INDEX,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
JAM,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
KEG,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
LANTERN,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
MANUAL,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
METEOR,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
WAX,A3BBGFC0RG,C,3,Unrel,0,0,0,0,0,0,0
WHALE,A3BBGFC0RG,C,3,Unrel,1,1,1,1,1,1,1
ACORN,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
ANGEL,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
CANE,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
CANOE,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
CANON,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
CREST,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
DENTIST,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
FARM,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
FUNK,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
INFANT,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
KEROSENE,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
MATH,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
NUGGET,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
PINT,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
QUICHE,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
SOLAR,A3BBGFC0RG,C,4,Unrel,1,1,1,1,1,1,1
VALVE,A3BBGFC0RG,C,4,Unrel,0,0,0,0,0,0,0
